countryorigin,countrydestination,origlon,origlat,destlon,destlat,Year,flights
United Kingdom,China,-2.8531353951805545,53.91477348053706,103.88361230063248,36.555066531858685,2021,1460
France,Mali,-2.8766966992706267,42.46070432663372,-3.543294339453343,17.267772061700715,2021,167
Latvia,Switzerland,24.83329614980344,56.80717513427924,8.118300613385486,46.79173768366762,2021,28683
Luxembourg,United States of America,5.965223432343999,49.76570507415103,-112.5994359115045,45.70562800215178,2021,74195
Gambia,Turkey,-15.431872807730835,13.47533435870166,35.116900150938406,39.06837194061471,2021,22924
Portugal,Brazil,-8.055765588295687,39.63404977497817,-53.05434003576711,-10.806773643498916,2021,4438
Ireland,Bulgaria,-8.010236544877012,53.18059120995006,25.19511095327711,42.7531187620217,2021,4482
Ireland,Switzerland,-8.010236544877012,53.18059120995006,8.118300613385486,46.79173768366762,2021,28683
Latvia,Sweden,24.83329614980344,56.80717513427924,16.59626584684802,62.811484968080336,2021,14970
Morocco,Turkey,-8.420479544549693,29.885394698302058,35.116900150938406,39.06837194061471,2021,22924
Germany,Georgia,10.288485092742851,51.13372269040778,43.48154265409026,42.16201501415301,2021,338
Latvia,United Kingdom,24.83329614980344,56.80717513427924,-2.8531353951805545,53.91477348053706,2021,83860
Switzerland,Turkey,8.118300613385486,46.79173768366762,35.116900150938406,39.06837194061471,2021,22924
United Kingdom,Finland,-2.8531353951805545,53.91477348053706,26.21176461029636,64.50409403963651,2021,8694
Portugal,Senegal,-8.055765588295687,39.63404977497817,-14.50980278585943,14.354139988452022,2021,1283
United Kingdom,Saudi Arabia,-2.8531353951805545,53.91477348053706,44.51636376826477,24.123289839105293,2021,1787
France,Brazil,-2.8766966992706267,42.46070432663372,-53.05434003576711,-10.806773643498916,2021,4438
Poland,Bulgaria,19.31101430844868,52.14826021933187,25.19511095327711,42.7531187620217,2021,4482
Netherlands,Cyprus,5.512217100965399,52.298700374441786,33.03955380295407,34.90706085094344,2021,4884
Netherlands,Canada,5.512217100965399,52.298700374441786,-98.14238137209708,61.46907614534896,2021,27990
France,Latvia,-2.8766966992706267,42.46070432663372,24.83329614980344,56.80717513427924,2021,5244
Germany,Kenya,10.288485092742851,51.13372269040778,37.791555286661385,0.5959662521769523,2021,576
Spain,Norway,-3.6170206023873743,40.348656106226734,19.20896,69.003871,2021,10763
France,Taiwan,-2.8766966992706267,42.46070432663372,120.97480073748623,23.740964979784938,2021,5984
Luxembourg,Brazil,5.965223432343999,49.76570507415103,-53.05434003576711,-10.806773643498916,2021,4438
Ireland,Croatia,-8.010236544877012,53.18059120995006,16.566189771645533,45.01623399593114,2021,3034
Slovakia,Greece,19.507657147433708,48.7267113517275,22.719813447095053,39.06671589971396,2021,11880
Italy,Hungary,12.140788372235871,42.751183052964265,19.35762862774592,47.19995117195427,2021,7794
Spain,Latvia,-3.6170206023873743,40.348656106226734,24.83329614980344,56.80717513427924,2021,5244
Italy,Slovenia,12.140788372235871,42.751183052964265,14.938152320795732,46.12542205901039,2021,1303
Latvia,Norway,24.83329614980344,56.80717513427924,19.20896,69.003871,2021,10763
Portugal,United States of America,-8.055765588295687,39.63404977497817,-112.5994359115045,45.70562800215178,2021,74195
Ireland,Canada,-8.010236544877012,53.18059120995006,-98.14238137209708,61.46907614534896,2021,27990
Japan,Thailand,138.06496213270776,37.66311081170466,101.00613354626108,15.01697499141648,2021,4124
Austria,Iceland,14.076158884337072,47.6139487927463,-18.761028770831768,65.07427633529105,2021,3502
Belgium,Luxembourg,4.580834113854935,50.65244095902296,5.965223432343999,49.76570507415103,2021,5922
Qatar,Vietnam,51.1835025789133,25.32185097420669,106.28584079705196,16.657937753254938,2021,441
Germany,Taiwan,10.288485092742851,51.13372269040778,120.97480073748623,23.740964979784938,2021,5984
Turkey,Georgia,35.116900150938406,39.06837194061471,43.48154265409026,42.16201501415301,2021,338
Croatia,Ukraine,16.566189771645533,45.01623399593114,31.22912207026649,49.14882260840351,2021,6633
Switzerland,Canada,8.118300613385486,46.79173768366762,-98.14238137209708,61.46907614534896,2021,27990
Iraq,Qatar,43.75691096461423,33.03682096372491,51.1835025789133,25.32185097420669,2021,10914
Romania,Qatar,24.943252494635377,45.857101035738005,51.1835025789133,25.32185097420669,2021,10914
Serbia,Luxembourg,20.819651926382583,44.23303653365162,5.965223432343999,49.76570507415103,2021,5922
Estonia,Turkey,25.824725613026608,58.643695426630906,35.116900150938406,39.06837194061471,2021,22924
Germany,Japan,10.288485092742851,51.13372269040778,138.06496213270776,37.66311081170466,2021,8595
Netherlands,Croatia,5.512217100965399,52.298700374441786,16.566189771645533,45.01623399593114,2021,3034
Iceland,United States of America,-18.761028770831768,65.07427633529105,-112.5994359115045,45.70562800215178,2021,74195
Greece,Norway,22.719813447095053,39.06671589971396,19.20896,69.003871,2021,10763
Netherlands,Turkey,5.512217100965399,52.298700374441786,35.116900150938406,39.06837194061471,2021,22924
Austria,Ireland,14.076158884337072,47.6139487927463,-8.010236544877012,53.18059120995006,2021,17945
Austria,Serbia,14.076158884337072,47.6139487927463,20.819651926382583,44.23303653365162,2021,1544
United Kingdom,Malaysia,-2.8531353951805545,53.91477348053706,109.6981484486297,3.725588425773716,2021,1435
Romania,Hungary,24.943252494635377,45.857101035738005,19.35762862774592,47.19995117195427,2021,7794
Greece,Lithuania,22.719813447095053,39.06671589971396,23.88064027584349,55.28431948476607,2021,4161
Hungary,Finland,19.35762862774592,47.19995117195427,26.21176461029636,64.50409403963651,2021,8694
Portugal,Turkey,-8.055765588295687,39.63404977497817,35.116900150938406,39.06837194061471,2021,22924
Ireland,Sweden,-8.010236544877012,53.18059120995006,16.59626584684802,62.811484968080336,2021,14970
Latvia,Ukraine,24.83329614980344,56.80717513427924,31.22912207026649,49.14882260840351,2021,6633
Denmark,Finland,9.876372937675002,56.06393446179454,26.21176461029636,64.50409403963651,2021,8694
Norway,Turkey,19.20896,69.003871,35.116900150938406,39.06837194061471,2021,22924
Kuwait,United Arab Emirates,47.600098887626416,29.307266634033564,54.20671476159633,23.86863365334761,2021,9869
United Kingdom,Turkey,-2.8531353951805545,53.91477348053706,35.116900150938406,39.06837194061471,2021,22924
Norway,Finland,19.20896,69.003871,26.21176461029636,64.50409403963651,2021,8694
Denmark,Belgium,9.876372937675002,56.06393446179454,4.580834113854935,50.65244095902296,2021,22851
Estonia,Poland,25.824725613026608,58.643695426630906,19.31101430844868,52.14826021933187,2021,22422
South Africa,Kenya,25.04801387986168,-28.947033259979115,37.791555286661385,0.5959662521769523,2021,576
Austria,Finland,14.076158884337072,47.6139487927463,26.21176461029636,64.50409403963651,2021,8694
Kazakhstan,Georgia,67.2846109811001,48.19166075218232,43.48154265409026,42.16201501415301,2021,338
Switzerland,Croatia,8.118300613385486,46.79173768366762,16.566189771645533,45.01623399593114,2021,3034
Thailand,Vietnam,101.00613354626108,15.01697499141648,106.28584079705196,16.657937753254938,2021,441
Qatar,Saudi Arabia,51.1835025789133,25.32185097420669,44.51636376826477,24.123289839105293,2021,1787
Austria,Israel,14.076158884337072,47.6139487927463,35.003851206429005,31.4849193900197,2021,7733
Puerto Rico,Panama,-66.47922227695507,18.2372245709719,-80.10916483549376,8.530019388864652,2021,4557
Senegal,United States of America,-14.50980278585943,14.354139988452022,-112.5994359115045,45.70562800215178,2021,74195
Luxembourg,Spain,5.965223432343999,49.76570507415103,-3.6170206023873743,40.348656106226734,2021,65672
Ireland,Turkey,-8.010236544877012,53.18059120995006,35.116900150938406,39.06837194061471,2021,22924
United Kingdom,Norway,-2.8531353951805545,53.91477348053706,19.20896,69.003871,2021,10763
Romania,Ireland,24.943252494635377,45.857101035738005,-8.010236544877012,53.18059120995006,2021,17945
Latvia,Iceland,24.83329614980344,56.80717513427924,-18.761028770831768,65.07427633529105,2021,3502
Lithuania,Poland,23.88064027584349,55.28431948476607,19.31101430844868,52.14826021933187,2021,22422
Norway,France,19.20896,69.003871,-2.8766966992706267,42.46070432663372,2021,57426
Hungary,Denmark,19.35762862774592,47.19995117195427,9.876372937675002,56.06393446179454,2021,18448
United Arab Emirates,Kazakhstan,54.20671476159633,23.86863365334761,67.2846109811001,48.19166075218232,2021,856
Ukraine,Ireland,31.22912207026649,49.14882260840351,-8.010236544877012,53.18059120995006,2021,17945
Israel,United Arab Emirates,35.003851206429005,31.4849193900197,54.20671476159633,23.86863365334761,2021,9869
Thailand,Netherlands,101.00613354626108,15.01697499141648,5.512217100965399,52.298700374441786,2021,38452
Finland,Estonia,26.21176461029636,64.50409403963651,25.824725613026608,58.643695426630906,2021,2825
France,Ukraine,-2.8766966992706267,42.46070432663372,31.22912207026649,49.14882260840351,2021,6633
France,Canada,-2.8766966992706267,42.46070432663372,-98.14238137209708,61.46907614534896,2021,27990
United Arab Emirates,Belarus,54.20671476159633,23.86863365334761,27.98135261544803,53.50634479481114,2021,541
Hungary,Poland,19.35762862774592,47.19995117195427,19.31101430844868,52.14826021933187,2021,22422
Australia,Philippines,134.50277547536595,-25.73065477972608,122.90267236988682,11.763799362297664,2021,2683
Italy,Israel,12.140788372235871,42.751183052964265,35.003851206429005,31.4849193900197,2021,7733
Germany,Kazakhstan,10.288485092742851,51.13372269040778,67.2846109811001,48.19166075218232,2021,856
Greece,Bulgaria,22.719813447095053,39.06671589971396,25.19511095327711,42.7531187620217,2021,4482
Kenya,United Arab Emirates,37.791555286661385,0.5959662521769523,54.20671476159633,23.86863365334761,2021,9869
Estonia,France,25.824725613026608,58.643695426630906,-2.8766966992706267,42.46070432663372,2021,57426
France,Iceland,-2.8766966992706267,42.46070432663372,-18.761028770831768,65.07427633529105,2021,3502
Switzerland,Estonia,8.118300613385486,46.79173768366762,25.824725613026608,58.643695426630906,2021,2825
Philippines,Qatar,122.90267236988682,11.763799362297664,51.1835025789133,25.32185097420669,2021,10914
Australia,United Arab Emirates,134.50277547536595,-25.73065477972608,54.20671476159633,23.86863365334761,2021,9869
Ukraine,United Arab Emirates,31.22912207026649,49.14882260840351,54.20671476159633,23.86863365334761,2021,9869
Germany,Saudi Arabia,10.288485092742851,51.13372269040778,44.51636376826477,24.123289839105293,2021,1787
Hungary,Luxembourg,19.35762862774592,47.19995117195427,5.965223432343999,49.76570507415103,2021,5922
Morocco,Switzerland,-8.420479544549693,29.885394698302058,8.118300613385486,46.79173768366762,2021,28683
Switzerland,Romania,8.118300613385486,46.79173768366762,24.943252494635377,45.857101035738005,2021,7626
United Kingdom,Canada,-2.8531353951805545,53.91477348053706,-98.14238137209708,61.46907614534896,2021,27990
Switzerland,Ukraine,8.118300613385486,46.79173768366762,31.22912207026649,49.14882260840351,2021,6633
Bulgaria,Poland,25.19511095327711,42.7531187620217,19.31101430844868,52.14826021933187,2021,22422
Greece,Qatar,22.719813447095053,39.06671589971396,51.1835025789133,25.32185097420669,2021,10914
United Kingdom,Kuwait,-2.8531353951805545,53.91477348053706,47.600098887626416,29.307266634033564,2021,101
Sweden,Latvia,16.59626584684802,62.811484968080336,24.83329614980344,56.80717513427924,2021,5244
Germany,Brazil,10.288485092742851,51.13372269040778,-53.05434003576711,-10.806773643498916,2021,4438
Spain,Brazil,-3.6170206023873743,40.348656106226734,-53.05434003576711,-10.806773643498916,2021,4438
Lithuania,Italy,23.88064027584349,55.28431948476607,12.140788372235871,42.751183052964265,2021,52078
Australia,Taiwan,134.50277547536595,-25.73065477972608,120.97480073748623,23.740964979784938,2021,5984
Colombia,Panama,-73.07773208697478,3.927213862709704,-80.10916483549376,8.530019388864652,2021,4557
Poland,Portugal,19.31101430844868,52.14826021933187,-8.055765588295687,39.63404977497817,2021,27294
Sweden,Portugal,16.59626584684802,62.811484968080336,-8.055765588295687,39.63404977497817,2021,27294
Romania,Poland,24.943252494635377,45.857101035738005,19.31101430844868,52.14826021933187,2021,22422
Netherlands,Panama,5.512217100965399,52.298700374441786,-80.10916483549376,8.530019388864652,2021,4557
France,Thailand,-2.8766966992706267,42.46070432663372,101.00613354626108,15.01697499141648,2021,4124
Luxembourg,Ireland,5.965223432343999,49.76570507415103,-8.010236544877012,53.18059120995006,2021,17945
Greece,Canada,22.719813447095053,39.06671589971396,-98.14238137209708,61.46907614534896,2021,27990
Denmark,Ireland,9.876372937675002,56.06393446179454,-8.010236544877012,53.18059120995006,2021,17945
Belgium,Cyprus,4.580834113854935,50.65244095902296,33.03955380295407,34.90706085094344,2021,4884
Morocco,United Kingdom,-8.420479544549693,29.885394698302058,-2.8531353951805545,53.91477348053706,2021,83860
Ukraine,Estonia,31.22912207026649,49.14882260840351,25.824725613026608,58.643695426630906,2021,2825
Hungary,Belgium,19.35762862774592,47.19995117195427,4.580834113854935,50.65244095902296,2021,22851
Mali,Qatar,-3.543294339453343,17.267772061700715,51.1835025789133,25.32185097420669,2021,10914
Kenya,Belgium,37.791555286661385,0.5959662521769523,4.580834113854935,50.65244095902296,2021,22851
Switzerland,United Arab Emirates,8.118300613385486,46.79173768366762,54.20671476159633,23.86863365334761,2021,9869
Croatia,France,16.566189771645533,45.01623399593114,-2.8766966992706267,42.46070432663372,2021,57426
Denmark,Lithuania,9.876372937675002,56.06393446179454,23.88064027584349,55.28431948476607,2021,4161
Austria,Romania,14.076158884337072,47.6139487927463,24.943252494635377,45.857101035738005,2021,7626
Denmark,Ukraine,9.876372937675002,56.06393446179454,31.22912207026649,49.14882260840351,2021,6633
Netherlands,Kenya,5.512217100965399,52.298700374441786,37.791555286661385,0.5959662521769523,2021,576
Austria,Portugal,14.076158884337072,47.6139487927463,-8.055765588295687,39.63404977497817,2021,27294
Bulgaria,Spain,25.19511095327711,42.7531187620217,-3.6170206023873743,40.348656106226734,2021,65672
Turkey,Luxembourg,35.116900150938406,39.06837194061471,5.965223432343999,49.76570507415103,2021,5922
Latvia,Poland,24.83329614980344,56.80717513427924,19.31101430844868,52.14826021933187,2021,22422
Norway,Austria,19.20896,69.003871,14.076158884337072,47.6139487927463,2021,18096
Algeria,France,2.5980477916183444,28.185481278657537,-2.8766966992706267,42.46070432663372,2021,57426
Canada,Iceland,-98.14238137209708,61.46907614534896,-18.761028770831768,65.07427633529105,2021,3502
Italy,Canada,12.140788372235871,42.751183052964265,-98.14238137209708,61.46907614534896,2021,27990
Germany,Estonia,10.288485092742851,51.13372269040778,25.824725613026608,58.643695426630906,2021,2825
Finland,Romania,26.21176461029636,64.50409403963651,24.943252494635377,45.857101035738005,2021,7626
Thailand,Malaysia,101.00613354626108,15.01697499141648,109.6981484486297,3.725588425773716,2021,1435
Belgium,United Arab Emirates,4.580834113854935,50.65244095902296,54.20671476159633,23.86863365334761,2021,9869
Taiwan,Canada,120.97480073748623,23.740964979784938,-98.14238137209708,61.46907614534896,2021,27990
Belgium,Senegal,4.580834113854935,50.65244095902296,-14.50980278585943,14.354139988452022,2021,1283
Germany,Thailand,10.288485092742851,51.13372269040778,101.00613354626108,15.01697499141648,2021,4124
Canada,Japan,-98.14238137209708,61.46907614534896,138.06496213270776,37.66311081170466,2021,8595
Switzerland,Iceland,8.118300613385486,46.79173768366762,-18.761028770831768,65.07427633529105,2021,3502
Croatia,Portugal,16.566189771645533,45.01623399593114,-8.055765588295687,39.63404977497817,2021,27294
Switzerland,Japan,8.118300613385486,46.79173768366762,138.06496213270776,37.66311081170466,2021,8595
France,United Arab Emirates,-2.8766966992706267,42.46070432663372,54.20671476159633,23.86863365334761,2021,9869
Hungary,United Arab Emirates,19.35762862774592,47.19995117195427,54.20671476159633,23.86863365334761,2021,9869
Norway,Switzerland,19.20896,69.003871,8.118300613385486,46.79173768366762,2021,28683
Indonesia,United Arab Emirates,117.42340756227364,-2.221737936520542,54.20671476159633,23.86863365334761,2021,9869
Lithuania,Israel,23.88064027584349,55.28431948476607,35.003851206429005,31.4849193900197,2021,7733
United Kingdom,Japan,-2.8531353951805545,53.91477348053706,138.06496213270776,37.66311081170466,2021,8595
Slovenia,Poland,14.938152320795732,46.12542205901039,19.31101430844868,52.14826021933187,2021,22422
Greece,Ireland,22.719813447095053,39.06671589971396,-8.010236544877012,53.18059120995006,2021,17945
Sweden,Iceland,16.59626584684802,62.811484968080336,-18.761028770831768,65.07427633529105,2021,3502
Italy,Luxembourg,12.140788372235871,42.751183052964265,5.965223432343999,49.76570507415103,2021,5922
Slovenia,France,14.938152320795732,46.12542205901039,-2.8766966992706267,42.46070432663372,2021,57426
Greece,Ukraine,22.719813447095053,39.06671589971396,31.22912207026649,49.14882260840351,2021,6633
Serbia,United Arab Emirates,20.819651926382583,44.23303653365162,54.20671476159633,23.86863365334761,2021,9869
Germany,Kuwait,10.288485092742851,51.13372269040778,47.600098887626416,29.307266634033564,2021,101
Australia,Qatar,134.50277547536595,-25.73065477972608,51.1835025789133,25.32185097420669,2021,10914
Switzerland,Latvia,8.118300613385486,46.79173768366762,24.83329614980344,56.80717513427924,2021,5244
Romania,Serbia,24.943252494635377,45.857101035738005,20.819651926382583,44.23303653365162,2021,1544
Norway,United Arab Emirates,19.20896,69.003871,54.20671476159633,23.86863365334761,2021,9869
Romania,United Arab Emirates,24.943252494635377,45.857101035738005,54.20671476159633,23.86863365334761,2021,9869
Poland,United Arab Emirates,19.31101430844868,52.14826021933187,54.20671476159633,23.86863365334761,2021,9869
Ukraine,Latvia,31.22912207026649,49.14882260840351,24.83329614980344,56.80717513427924,2021,5244
Netherlands,Iceland,5.512217100965399,52.298700374441786,-18.761028770831768,65.07427633529105,2021,3502
Greece,Slovakia,22.719813447095053,39.06671589971396,19.507657147433708,48.7267113517275,2021,1321
Spain,Algeria,-3.6170206023873743,40.348656106226734,2.5980477916183444,28.185481278657537,2021,993
Netherlands,Japan,5.512217100965399,52.298700374441786,138.06496213270776,37.66311081170466,2021,8595
Slovenia,Latvia,14.938152320795732,46.12542205901039,24.83329614980344,56.80717513427924,2021,5244
Belgium,Sweden,4.580834113854935,50.65244095902296,16.59626584684802,62.811484968080336,2021,14970
Germany,Serbia,10.288485092742851,51.13372269040778,20.819651926382583,44.23303653365162,2021,1544
Netherlands,India,5.512217100965399,52.298700374441786,79.59370376325381,22.92500640740852,2021,6434
Latvia,France,24.83329614980344,56.80717513427924,-2.8766966992706267,42.46070432663372,2021,57426
United Arab Emirates,Bangladesh,54.20671476159633,23.86863365334761,90.26792827719598,23.83946179534406,2021,568
Turkey,Serbia,35.116900150938406,39.06837194061471,20.819651926382583,44.23303653365162,2021,1544
Spain,Israel,-3.6170206023873743,40.348656106226734,35.003851206429005,31.4849193900197,2021,7733
Poland,Romania,19.31101430844868,52.14826021933187,24.943252494635377,45.857101035738005,2021,7626
Belgium,Lithuania,4.580834113854935,50.65244095902296,23.88064027584349,55.28431948476607,2021,4161
Finland,Ireland,26.21176461029636,64.50409403963651,-8.010236544877012,53.18059120995006,2021,17945
Mexico,United States of America,-102.5763495239869,23.935371902244835,-112.5994359115045,45.70562800215178,2021,74195
Sweden,United Arab Emirates,16.59626584684802,62.811484968080336,54.20671476159633,23.86863365334761,2021,9869
Italy,United Arab Emirates,12.140788372235871,42.751183052964265,54.20671476159633,23.86863365334761,2021,9869
Spain,Saudi Arabia,-3.6170206023873743,40.348656106226734,44.51636376826477,24.123289839105293,2021,1787
Lebanon,Qatar,35.87098632001643,33.91182720781994,51.1835025789133,25.32185097420669,2021,10914
United Kingdom,United Arab Emirates,-2.8531353951805545,53.91477348053706,54.20671476159633,23.86863365334761,2021,9869
Philippines,Australia,122.90267236988682,11.763799362297664,134.50277547536595,-25.73065477972608,2021,3122
India,Finland,79.59370376325381,22.92500640740852,26.21176461029636,64.50409403963651,2021,8694
Greece,Serbia,22.719813447095053,39.06671589971396,20.819651926382583,44.23303653365162,2021,1544
Spain,Luxembourg,-3.6170206023873743,40.348656106226734,5.965223432343999,49.76570507415103,2021,5922
Philippines,United States of America,122.90267236988682,11.763799362297664,-112.5994359115045,45.70562800215178,2021,74195
Bahamas,United States of America,-77.92997080393516,25.515491725336624,-112.5994359115045,45.70562800215178,2021,74195
Netherlands,Lebanon,5.512217100965399,52.298700374441786,35.87098632001643,33.91182720781994,2021,2253
Turkey,Latvia,35.116900150938406,39.06837194061471,24.83329614980344,56.80717513427924,2021,5244
Cyprus,Estonia,33.03955380295407,34.90706085094344,25.824725613026608,58.643695426630906,2021,2825
Denmark,United Arab Emirates,9.876372937675002,56.06393446179454,54.20671476159633,23.86863365334761,2021,9869
United States of America,Bahamas,-112.5994359115045,45.70562800215178,-77.92997080393516,25.515491725336624,2021,252
Sweden,Hungary,16.59626584684802,62.811484968080336,19.35762862774592,47.19995117195427,2021,7794
Spain,Panama,-3.6170206023873743,40.348656106226734,-80.10916483549376,8.530019388864652,2021,4557
Portugal,United Arab Emirates,-8.055765588295687,39.63404977497817,54.20671476159633,23.86863365334761,2021,9869
Belgium,Norway,4.580834113854935,50.65244095902296,19.20896,69.003871,2021,10763
Austria,United Arab Emirates,14.076158884337072,47.6139487927463,54.20671476159633,23.86863365334761,2021,9869
Spain,United Arab Emirates,-3.6170206023873743,40.348656106226734,54.20671476159633,23.86863365334761,2021,9869
Philippines,Turkey,122.90267236988682,11.763799362297664,35.116900150938406,39.06837194061471,2021,22924
Belgium,Bulgaria,4.580834113854935,50.65244095902296,25.19511095327711,42.7531187620217,2021,4482
Canada,Panama,-98.14238137209708,61.46907614534896,-80.10916483549376,8.530019388864652,2021,4557
Latvia,Belgium,24.83329614980344,56.80717513427924,4.580834113854935,50.65244095902296,2021,22851
Switzerland,Egypt,8.118300613385486,46.79173768366762,29.84446151312441,26.50661999974957,2021,708
Ireland,Iceland,-8.010236544877012,53.18059120995006,-18.761028770831768,65.07427633529105,2021,3502
Finland,Belgium,26.21176461029636,64.50409403963651,4.580834113854935,50.65244095902296,2021,22851
Spain,Kuwait,-3.6170206023873743,40.348656106226734,47.600098887626416,29.307266634033564,2021,101
Norway,Qatar,19.20896,69.003871,51.1835025789133,25.32185097420669,2021,10914
Bulgaria,United Arab Emirates,25.19511095327711,42.7531187620217,54.20671476159633,23.86863365334761,2021,9869
Poland,Croatia,19.31101430844868,52.14826021933187,16.566189771645533,45.01623399593114,2021,3034
Taiwan,Turkey,120.97480073748623,23.740964979784938,35.116900150938406,39.06837194061471,2021,22924
Japan,United Arab Emirates,138.06496213270776,37.66311081170466,54.20671476159633,23.86863365334761,2021,9869
Netherlands,Qatar,5.512217100965399,52.298700374441786,51.1835025789133,25.32185097420669,2021,10914
Finland,United States of America,26.21176461029636,64.50409403963651,-112.5994359115045,45.70562800215178,2021,74195
Japan,Turkey,138.06496213270776,37.66311081170466,35.116900150938406,39.06837194061471,2021,22924
Morocco,United Arab Emirates,-8.420479544549693,29.885394698302058,54.20671476159633,23.86863365334761,2021,9869
Serbia,Qatar,20.819651926382583,44.23303653365162,51.1835025789133,25.32185097420669,2021,10914
Luxembourg,Sweden,5.965223432343999,49.76570507415103,16.59626584684802,62.811484968080336,2021,14970
Poland,Estonia,19.31101430844868,52.14826021933187,25.824725613026608,58.643695426630906,2021,2825
Turkey,Saudi Arabia,35.116900150938406,39.06837194061471,44.51636376826477,24.123289839105293,2021,1787
Kazakhstan,Hungary,67.2846109811001,48.19166075218232,19.35762862774592,47.19995117195427,2021,7794
Denmark,Egypt,9.876372937675002,56.06393446179454,29.84446151312441,26.50661999974957,2021,708
Thailand,United Arab Emirates,101.00613354626108,15.01697499141648,54.20671476159633,23.86863365334761,2021,9869
Italy,Cyprus,12.140788372235871,42.751183052964265,33.03955380295407,34.90706085094344,2021,4884
Latvia,Austria,24.83329614980344,56.80717513427924,14.076158884337072,47.6139487927463,2021,18096
Spain,Egypt,-3.6170206023873743,40.348656106226734,29.84446151312441,26.50661999974957,2021,708
Estonia,Switzerland,25.824725613026608,58.643695426630906,8.118300613385486,46.79173768366762,2021,28683
Netherlands,Saudi Arabia,5.512217100965399,52.298700374441786,44.51636376826477,24.123289839105293,2021,1787
United Kingdom,Israel,-2.8531353951805545,53.91477348053706,35.003851206429005,31.4849193900197,2021,7733
Ukraine,Qatar,31.22912207026649,49.14882260840351,51.1835025789133,25.32185097420669,2021,10914
United Arab Emirates,Philippines,54.20671476159633,23.86863365334761,122.90267236988682,11.763799362297664,2021,2683
Austria,Saudi Arabia,14.076158884337072,47.6139487927463,44.51636376826477,24.123289839105293,2021,1787
Germany,Egypt,10.288485092742851,51.13372269040778,29.84446151312441,26.50661999974957,2021,708
Finland,Japan,26.21176461029636,64.50409403963651,138.06496213270776,37.66311081170466,2021,8595
Spain,Ukraine,-3.6170206023873743,40.348656106226734,31.22912207026649,49.14882260840351,2021,6633
Ireland,Luxembourg,-8.010236544877012,53.18059120995006,5.965223432343999,49.76570507415103,2021,5922
Algeria,Qatar,2.5980477916183444,28.185481278657537,51.1835025789133,25.32185097420669,2021,10914
Finland,Poland,26.21176461029636,64.50409403963651,19.31101430844868,52.14826021933187,2021,22422
Denmark,Qatar,9.876372937675002,56.06393446179454,51.1835025789133,25.32185097420669,2021,10914
Switzerland,Qatar,8.118300613385486,46.79173768366762,51.1835025789133,25.32185097420669,2021,10914
Japan,Netherlands,138.06496213270776,37.66311081170466,5.512217100965399,52.298700374441786,2021,38452
Austria,Qatar,14.076158884337072,47.6139487927463,51.1835025789133,25.32185097420669,2021,10914
Italy,Lithuania,12.140788372235871,42.751183052964265,23.88064027584349,55.28431948476607,2021,4161
Brunei,United Kingdom,114.91510877393952,4.690250542520635,-2.8531353951805545,53.91477348053706,2021,83860
Algeria,Spain,2.5980477916183444,28.185481278657537,-3.6170206023873743,40.348656106226734,2021,65672
France,Egypt,-2.8766966992706267,42.46070432663372,29.84446151312441,26.50661999974957,2021,708
Vietnam,Australia,106.28584079705196,16.657937753254938,134.50277547536595,-25.73065477972608,2021,3122
Belgium,Egypt,4.580834113854935,50.65244095902296,29.84446151312441,26.50661999974957,2021,708
Finland,Qatar,26.21176461029636,64.50409403963651,51.1835025789133,25.32185097420669,2021,10914
Netherlands,Egypt,5.512217100965399,52.298700374441786,29.84446151312441,26.50661999974957,2021,708
United Kingdom,Brazil,-2.8531353951805545,53.91477348053706,-53.05434003576711,-10.806773643498916,2021,4438
Mali,Senegal,-3.543294339453343,17.267772061700715,-14.50980278585943,14.354139988452022,2021,1283
Hungary,Qatar,19.35762862774592,47.19995117195427,51.1835025789133,25.32185097420669,2021,10914
Slovenia,Croatia,14.938152320795732,46.12542205901039,16.566189771645533,45.01623399593114,2021,3034
Belgium,Japan,4.580834113854935,50.65244095902296,138.06496213270776,37.66311081170466,2021,8595
Bulgaria,Belgium,25.19511095327711,42.7531187620217,4.580834113854935,50.65244095902296,2021,22851
Canada,Ireland,-98.14238137209708,61.46907614534896,-8.010236544877012,53.18059120995006,2021,17945
Ukraine,Georgia,31.22912207026649,49.14882260840351,43.48154265409026,42.16201501415301,2021,338
Taiwan,Germany,120.97480073748623,23.740964979784938,10.288485092742851,51.13372269040778,2021,90597
United Kingdom,Luxembourg,-2.8531353951805545,53.91477348053706,5.965223432343999,49.76570507415103,2021,5922
Sweden,Lithuania,16.59626584684802,62.811484968080336,23.88064027584349,55.28431948476607,2021,4161
Ukraine,Lithuania,31.22912207026649,49.14882260840351,23.88064027584349,55.28431948476607,2021,4161
United States of America,Hungary,-112.5994359115045,45.70562800215178,19.35762862774592,47.19995117195427,2021,7794
Israel,Serbia,35.003851206429005,31.4849193900197,20.819651926382583,44.23303653365162,2021,1544
Morocco,Qatar,-8.420479544549693,29.885394698302058,51.1835025789133,25.32185097420669,2021,10914
Iceland,Latvia,-18.761028770831768,65.07427633529105,24.83329614980344,56.80717513427924,2021,5244
Italy,Japan,12.140788372235871,42.751183052964265,138.06496213270776,37.66311081170466,2021,8595
Turkey,Slovenia,35.116900150938406,39.06837194061471,14.938152320795732,46.12542205901039,2021,1303
Ireland,Lithuania,-8.010236544877012,53.18059120995006,23.88064027584349,55.28431948476607,2021,4161
